open_time,close,open,high,low,ignored,ret
2012-08-05,1405.9,1391.0,1407.1,1391.0,"1,07%",0.009252617988810607
2012-08-12,1418.2,1405.9,1418.7,1397.3,"0,87%",0.008243905905763738
2012-08-19,1411.1,1417.8,1426.7,1398.0,"-0,50%",0.005638965249876726
2012-08-26,1406.6,1411.1,1416.2,1397.0,"-0,32%",-0.00735964112988019
2012-09-02,1437.9,1406.5,1437.9,1396.6,"2,23%",0.015322694534670278
2012-09-09,1465.8,1437.9,1474.5,1429.0,"1,94%",0.025453786772376308
2012-09-16,1460.2,1465.4,1467.1,1450.0,"-0,38%",-0.005018650389962742
2012-09-23,1440.7,1459.8,1463.2,1430.5,"-1,34%",-0.0026583055006474954
2012-09-30,1460.9,1440.9,1471.0,1439.0,"1,40%",0.005330781848004396
2012-10-07,1428.6,1460.9,1460.9,1425.5,"-2,21%",-0.006866077498300371
2012-10-14,1433.2,1428.8,1464.0,1427.2,"0,32%",0.00212197960161542
2012-10-21,1411.9,1433.2,1435.5,1403.3,"-1,49%",-0.01946721311475408
2012-10-28,1414.2,1411.0,1434.3,1406.0,"0,16%",-0.0008359456635319562
2012-11-04,1379.8,1414.0,1433.4,1373.0,"-2,43%",-0.0006274837900019925
2012-11-11,1359.9,1379.9,1388.8,1343.3,"-1,44%",-0.031114831868285342
2012-11-18,1409.2,1359.9,1409.2,1359.9,"3,63%",0.014688940092165925
2012-11-25,1416.2,1409.2,1419.7,1385.4,"0,50%",0.007451036048822024
2012-12-02,1418.1,1416.3,1423.7,1398.2,"0,13%",0.0028174966542227065
2012-12-09,1413.6,1418.1,1438.6,1411.9,"-0,32%",0.010465687996066508
2012-12-16,1430.2,1413.5,1448.0,1413.5,"1,17%",0.006534130404560079
2012-12-23,1402.4,1430.2,1430.2,1401.6,"-1,94%",-0.012292817679558032
2012-12-30,1466.5,1402.4,1467.9,1398.1,"4,57%",0.026359949657390525
2013-01-06,1472.0,1466.5,1472.8,1451.6,"0,38%",0.0033381020505482972
2013-01-13,1486.0,1472.0,1486.0,1463.8,"0,95%",0.008962520369364402
2013-01-20,1503.0,1486.0,1503.3,1481.2,"1,14%",0.01164199192462978
2013-01-27,1513.2,1503.0,1514.4,1496.3,"0,68%",0.007383755737377928
2013-02-03,1517.9,1513.2,1518.3,1495.0,"0,31%",0.0025752773375593563
2013-02-10,1519.8,1517.9,1524.7,1513.6,"0,13%",0.004215240729763536
2013-02-17,1515.6,1519.8,1530.9,1497.3,"-0,28%",0.004066373712861671
2013-02-24,1518.2,1515.6,1525.8,1485.0,"0,17%",-0.003331373701744189
2013-03-03,1551.2,1518.2,1552.5,1512.3,"2,17%",0.017499016909162446
2013-03-10,1560.7,1551.2,1563.6,1547.4,"0,61%",0.007149758454106259
2013-03-17,1556.9,1560.7,1561.6,1538.6,"-0,24%",-0.0012790995139422279
2013-03-24,1569.2,1556.9,1570.3,1546.2,"0,79%",0.005571209016393519
2013-03-31,1553.3,1569.2,1573.7,1539.5,"-1,01%",0.002165191364707386
2013-04-07,1588.8,1553.3,1597.3,1548.6,"2,29%",0.014996505051788622
2013-04-14,1555.2,1588.8,1588.8,1536.0,"-2,11%",-0.0053214799974957705
2013-04-21,1582.2,1555.2,1592.6,1548.2,"1,74%",0.002391742195367641
2013-04-28,1614.4,1582.3,1618.5,1581.3,"2,04%",0.016262715057139276
2013-05-05,1633.7,1614.4,1635.0,1614.2,"1,20%",0.010194624652456019
2013-05-12,1667.5,1632.1,1667.5,1626.7,"2,07%",0.01987767584097866
2013-05-19,1649.6,1665.7,1687.2,1635.5,"-1,07%",0.011814092953523314
2013-05-26,1630.7,1652.6,1674.2,1630.7,"-1,15%",-0.007705073494547188
2013-06-02,1643.4,1631.7,1646.5,1598.2,"0,78%",-0.016545215625373366
2013-06-09,1626.7,1644.7,1648.7,1608.1,"-1,02%",0.0013361676283025758
2013-06-16,1592.4,1630.6,1654.2,1577.7,"-2,11%",0.0033359616667678615
2013-06-23,1606.3,1588.8,1620.1,1560.3,"0,87%",-0.020614194172409728
2013-06-30,1631.9,1609.8,1632.1,1604.6,"1,59%",0.007406950188259875
2013-07-07,1680.2,1634.2,1680.2,1634.2,"2,96%",0.02947123338030777
2013-07-14,1692.1,1679.6,1693.1,1671.8,"0,71%",0.007677657421735429
2013-07-21,1691.7,1694.4,1698.8,1676.0,"-0,02%",0.003366605634634645
2013-07-28,1709.7,1690.3,1709.7,1681.9,"1,06%",0.006416293854485611
2013-08-04,1691.4,1708.0,1709.2,1684.9,"-1,07%",-0.0002924489676551234
2013-08-11,1655.8,1688.4,1696.8,1652.6,"-2,10%",-0.00725485607301668
2013-08-18,1663.5,1655.2,1664.8,1639.4,"0,47%",-0.01885902876001888
2013-08-25,1633.0,1664.3,1669.5,1627.5,"-1,83%",0.0028231619413743303
2013-09-01,1655.2,1636.0,1664.8,1633.4,"1,36%",-0.0028152141359688576
2013-09-08,1688.0,1656.8,1690.0,1656.8,"1,98%",0.015136953387794305
2013-09-15,1709.9,1691.7,1729.9,1691.7,"1,30%",0.023609467455621314
2013-09-22,1691.8,1711.4,1711.4,1687.1,"-1,06%",-0.010694259783802562
2013-09-29,1690.5,1687.3,1696.5,1670.4,"-0,08%",-0.008706322309220527
2013-10-06,1703.2,1687.2,1703.4,1646.5,"0,75%",0.004067197170645409
2013-10-13,1744.5,1699.9,1745.3,1692.1,"2,42%",0.024597863097334693
2013-10-20,1759.8,1745.2,1759.8,1740.5,"0,88%",0.008308027273248086
2013-10-27,1761.6,1759.4,1775.2,1752.7,"0,10%",0.008750994431185433
2013-11-03,1770.6,1763.4,1774.5,1746.2,"0,51%",-0.00039432176656151174
2013-11-10,1798.2,1770.0,1798.2,1760.6,"1,56%",0.013355874894336539
2013-11-17,1804.8,1798.8,1804.8,1777.2,"0,37%",0.0036703370036703653
2013-11-24,1805.8,1806.3,1813.5,1800.6,"0,06%",0.004820478723404298
2013-12-01,1805.1,1806.5,1810.0,1779.1,"-0,04%",-0.001929969671905174
2013-12-08,1775.3,1806.2,1811.5,1772.3,"-1,65%",0.0008287292817679148
2013-12-15,1818.3,1777.5,1823.8,1768.0,"2,42%",0.006789953077559918
2013-12-22,1841.4,1822.9,1844.9,1822.9,"1,27%",0.011569251014365678
2013-12-29,1831.4,1841.5,1849.4,1827.7,"-0,54%",0.0024391565938532977
2014-01-05,1842.4,1832.3,1843.2,1823.7,"0,60%",-0.0033524386287444585
2014-01-12,1838.7,1841.3,1850.8,1815.5,"-0,20%",0.0041232638888888395
2014-01-19,1790.3,1841.0,1849.3,1790.3,"-2,63%",-0.0008104603414739175
2014-01-26,1782.6,1791.0,1798.8,1770.5,"-0,43%",-0.02730762991402147
2014-02-02,1797.0,1782.7,1798.0,1737.9,"0,81%",-0.00044474093840340956
2014-02-09,1838.6,1796.2,1841.7,1791.8,"2,31%",0.024304783092324866
2014-02-16,1836.2,1839.0,1847.5,1824.6,"-0,13%",0.003149264266710139
2014-02-23,1859.5,1836.8,1867.9,1836.8,"1,27%",0.011041948579161076
2014-03-02,1878.0,1857.7,1883.6,1834.4,"0,99%",0.008405160875849749
2014-03-09,1841.1,1877.9,1882.3,1839.6,"-1,96%",-0.0006901677638564419
2014-03-16,1866.5,1842.8,1884.0,1842.8,"1,38%",0.0009031504011050018
2014-03-23,1857.6,1867.7,1875.9,1842.1,"-0,48%",-0.004299363057324812
2014-03-30,1865.1,1859.2,1897.3,1859.2,"0,40%",0.011407857561703594
2014-04-06,1815.7,1863.9,1872.5,1814.4,"-2,65%",-0.013071206451272799
2014-04-13,1864.8,1818.2,1869.6,1815.8,"2,70%",-0.0015487316421896047
2014-04-20,1863.4,1865.8,1884.9,1859.7,"-0,08%",0.008183568677792241
2014-04-27,1881.1,1865.0,1891.3,1850.6,"0,95%",0.00339540559180862
2014-05-04,1878.5,1879.5,1889.1,1859.8,"-0,14%",-0.0011632210648759855
2014-05-11,1877.9,1880.0,1902.2,1862.4,"-0,03%",0.006934519083161339
2014-05-18,1900.5,1876.7,1901.3,1868.1,"1,20%",-0.00047313636841561646
2014-05-25,1923.6,1902.0,1924.0,1902.0,"1,22%",0.011939199495082375
2014-06-01,1949.4,1923.9,1949.4,1916.0,"1,34%",0.01320166320166316
2014-06-08,1936.2,1949.0,1955.5,1925.8,"-0,68%",0.0031291679491125546
2014-06-15,1962.9,1934.8,1963.9,1930.9,"1,38%",0.004295576578880134
2014-06-22,1961.0,1962.9,1968.2,1944.7,"-0,10%",0.002189520851367144
2014-06-29,1985.4,1960.8,1985.6,1958.2,"1,24%",0.008840564983233268
2014-07-06,1967.6,1984.2,1984.2,1952.9,"-0,90%",-0.0007050765511683599
2014-07-13,1978.2,1969.9,1983.9,1955.6,"0,54%",-0.0001511944360447215
2014-07-20,1978.3,1976.9,1991.4,1965.8,"0,01%",0.0037804324814758594
2014-07-27,1925.2,1978.2,1984.8,1916.4,"-2,68%",-0.0033142512805062196
2014-08-03,1931.6,1926.6,1942.9,1904.8,"0,33%",-0.02111043933897616
2014-08-10,1955.1,1933.4,1964.0,1928.3,"1,22%",0.010860054557620069
2014-08-17,1988.4,1958.4,1994.8,1958.4,"1,70%",0.015682281059063108
2014-08-24,2003.4,1991.7,2005.0,1990.5,"0,75%",0.005113294565871396
2014-08-31,2007.7,2004.1,2011.2,1990.1,"0,21%",0.0030922693266832724
2014-09-07,1985.5,2007.2,2007.2,1980.3,"-1,11%",-0.0019888623707239317
2014-09-14,2010.4,1986.0,2019.3,1978.5,"1,25%",0.006028298126743659
2014-09-21,1982.8,2009.1,2009.1,1966.0,"-1,37%",-0.0050512553855296405
2014-09-28,1967.9,1979.0,1985.2,1926.0,"-0,75%",-0.01189587377432677
2014-10-05,1906.1,1970.0,1977.8,1906.0,"-3,14%",-0.003727584122506622
2014-10-12,1886.8,1905.7,1912.1,1820.7,"-1,01%",-0.03321872787946201
2014-10-19,1964.6,1885.6,1965.3,1882.3,"4,12%",0.027822812614403114
2014-10-26,2018.0,1963.0,2018.2,1951.4,"2,72%",0.026917010125680596
2014-11-02,2031.9,2018.2,2034.3,2001.0,"0,69%",0.007977405608958543
2014-11-09,2039.8,2032.0,2046.2,2030.2,"0,39%",0.005849678021924154
2014-11-16,2063.5,2038.3,2071.5,2034.5,"1,16%",0.012364382758283554
2014-11-23,2067.6,2065.1,2075.8,2064.8,"0,20%",0.002075790489983298
2014-11-30,2075.4,2065.8,2079.5,2049.6,"0,38%",0.00178244532228522
2014-12-07,2002.3,2074.8,2075.8,2002.3,"-3,52%",-0.0017792738639095251
2014-12-14,2070.7,2005.0,2077.8,1972.6,"3,42%",0.0009634839579921728
2014-12-21,2088.8,2069.3,2092.7,2069.3,"0,87%",0.007171046298969808
2014-12-28,2058.2,2087.6,2093.6,2046.0,"-1,46%",0.0004300664213696681
2015-01-04,2044.8,2054.4,2064.4,1992.4,"-0,65%",-0.013947267863966273
2015-01-11,2019.4,2046.1,2056.9,1988.1,"-1,24%",-0.0036330168571981902
2015-01-18,2051.8,2020.8,2064.6,2004.5,"1,60%",0.00374349749623204
2015-01-25,1995.0,2050.4,2057.6,1989.2,"-2,77%",-0.0033904872614549664
2015-02-01,2055.5,1996.7,2072.4,1980.9,"3,03%",0.007192846034214773
2015-02-08,2097.0,2053.5,2097.0,2041.9,"2,02%",0.011870295309785783
2015-02-15,2110.3,2096.5,2110.6,2085.4,"0,63%",0.006485455412494012
2015-02-22,2104.5,2109.8,2119.6,2103.0,"-0,27%",0.004264190277646129
2015-03-01,2071.3,2105.2,2117.5,2067.3,"-1,58%",-0.0009907529722589237
2015-03-08,2053.4,2072.2,2083.5,2039.7,"-0,86%",-0.016056670602125123
2015-03-15,2108.1,2055.3,2113.9,2055.3,"2,66%",0.014590832733381465
2015-03-22,2061.0,2108.0,2114.9,2045.5,"-2,23%",0.00047305927432717
2015-03-29,2067.0,2064.1,2089.0,2048.4,"0,29%",-0.012246441912147188
2015-04-05,2102.1,2064.9,2102.6,2056.5,"1,70%",0.006510292005744267
2015-04-12,2081.2,2102.0,2111.9,2072.4,"-0,99%",0.004423095215447592
2015-04-19,2117.7,2084.1,2120.9,2084.1,"1,75%",0.004261565415029089
2015-04-26,2108.3,2119.3,2125.9,2077.6,"-0,44%",0.002357489744919672
2015-05-03,2116.1,2110.2,2120.9,2067.9,"0,37%",-0.0023519450585633983
2015-05-10,2122.7,2115.6,2123.9,2085.6,"0,31%",0.0014144938469518031
2015-05-17,2126.1,2121.3,2134.7,2120.0,"0,16%",0.005084985168793077
2015-05-24,2107.4,2125.3,2126.2,2099.2,"-0,88%",-0.003981824143907797
2015-05-31,2092.8,2108.6,2121.9,2085.7,"-0,69%",-0.0020223873577273066
2015-06-07,2094.1,2092.3,2115.0,2072.1,"0,06%",-0.003251802629718692
2015-06-14,2110.0,2091.3,2126.7,2072.5,"0,76%",0.00553191489361704
2015-06-21,2101.5,2112.5,2129.9,2095.4,"-0,40%",0.0015046786100532117
2015-06-28,2076.8,2098.6,2098.6,2056.3,"-1,18%",-0.01469552561153109
2015-07-05,2076.6,2073.9,2083.7,2044.0,"-0,01%",-0.00709997140951113
2015-07-12,2126.6,2080.0,2128.9,2080.0,"2,41%",0.02169218217593727
2015-07-19,2079.7,2126.8,2132.8,2077.1,"-2,21%",0.0018319319836535009
2015-07-26,2103.8,2078.2,2114.2,2063.5,"1,16%",-0.008720930232558266
2015-08-02,2077.6,2104.5,2112.7,2067.9,"-1,25%",-0.0007094882224955024
2015-08-09,2091.5,2081.0,2105.3,2052.1,"0,67%",-0.003502626970227518
2015-08-16,1970.9,2089.7,2103.5,1970.9,"-5,77%",-0.000854985037761935
2015-08-23,1988.9,1965.2,1993.5,1867.0,"0,91%",-0.052293796054195374
2015-08-30,1921.2,1986.7,1986.7,1903.1,"-3,40%",-0.0034110860295961665
2015-09-06,1961.0,1927.3,1988.6,1927.3,"2,07%",0.0009563597926207645
2015-09-13,1958.0,1963.1,2020.9,1948.3,"-0,15%",0.01624258272151269
2015-09-20,1931.3,1960.8,1979.6,1908.9,"-1,36%",-0.020436439210252955
2015-09-27,1951.4,1929.2,1951.4,1871.9,"1,04%",-0.014245302081228428
2015-10-04,2014.9,1954.3,2020.1,1954.3,"3,25%",0.03520549349185198
2015-10-11,2033.1,2015.7,2033.5,1990.7,"0,90%",0.006633334983416672
2015-10-18,2075.2,2031.7,2079.7,2017.2,"2,07%",0.0227194492254732
2015-10-25,2079.4,2075.1,2094.3,2058.8,"0,20%",0.007020243304322937
2015-11-01,2099.2,2080.8,2116.5,2080.8,"0,95%",0.010600200544334637
2015-11-08,2023.0,2096.6,2096.6,2022.0,"-3,63%",-0.009402315142924667
2015-11-15,2089.2,2022.1,2097.1,2019.4,"3,27%",0.00023848135075832388
2015-11-22,2090.1,2089.4,2095.6,2070.3,"0,04%",-0.0007152734728911314
2015-11-29,2091.7,2090.9,2104.3,2042.3,"0,08%",0.004151555640389493
2015-12-06,2012.4,2090.4,2090.4,2008.8,"-3,79%",-0.0066055220263271375
2015-12-13,2005.5,2013.4,2076.7,1993.3,"-0,34%",-0.006553769613471205
2015-12-20,2061.0,2010.3,2067.4,2005.9,"2,77%",-0.004478258775942434
2015-12-27,2043.9,2057.8,2081.6,2043.6,"-0,83%",0.006868530521427774
2016-01-03,1922.0,2038.2,2038.2,1918.5,"-5,96%",-0.020849346656418022
2016-01-10,1880.3,1926.1,1950.3,1857.8,"-2,17%",-0.04312628790108919
2016-01-17,1906.9,1888.7,1908.8,1812.3,"1,41%",-0.021278777623955247
2016-01-24,1940.2,1906.3,1940.2,1872.7,"1,75%",0.016450125733445065
2016-01-31,1880.0,1936.9,1947.2,1872.2,"-3,10%",0.003607875476755007
2016-02-07,1864.8,1873.2,1881.6,1810.1,"-0,81%",-0.033689400164338634
2016-02-14,1917.8,1871.4,1930.7,1871.4,"2,84%",0.02609481292517013
2016-02-21,1948.0,1924.4,1963.0,1891.0,"1,57%",0.016729683534469242
2016-02-28,2000.0,1947.1,2009.1,1931.8,"2,67%",0.023484462557310293
2016-03-06,2022.2,1996.1,2022.4,1969.2,"1,11%",0.00661987954805654
2016-03-13,2049.6,2019.3,2052.4,2005.2,"1,35%",0.014833860759493778
2016-03-20,2035.9,2047.9,2056.6,2022.5,"-0,67%",0.0020463847203273655
2016-03-27,2072.8,2037.9,2075.1,2028.3,"1,81%",0.008995429349411665
2016-04-03,2047.6,2073.2,2074.0,2033.8,"-1,22%",-0.0005300949351838558
2016-04-10,2080.7,2050.2,2087.8,2039.7,"1,62%",0.0066538090646095505
2016-04-17,2091.6,2078.8,2111.1,2073.7,"0,52%",0.011160072803908294
2016-04-24,2065.3,2089.4,2099.9,2052.3,"-1,26%",-0.00530529108047928
2016-05-01,2057.1,2067.2,2083.4,2039.5,"-0,40%",-0.00785751702462023
2016-05-08,2046.6,2057.6,2084.9,2043.1,"-0,51%",0.0007199769607373341
2016-05-15,2052.3,2046.5,2071.9,2025.9,"0,28%",-0.006235311046093317
2016-05-22,2099.1,2052.2,2099.1,2047.3,"2,28%",0.013128046720401576
2016-05-29,2099.1,2100.1,2105.3,2085.1,"0,00%",0.002953646801010068
2016-06-05,2096.1,2100.8,2120.6,2090.0,"-0,14%",0.0072673728209755595
2016-06-12,2071.2,2091.8,2098.1,2050.4,"-1,19%",-0.010610204659058708
2016-06-19,2037.4,2075.6,2113.3,2032.6,"-1,63%",0.007244649921357649
2016-06-26,2102.9,2031.5,2108.7,1991.7,"3,21%",-0.002176690484077204
2016-07-03,2129.9,2095.1,2131.7,2074.0,"1,28%",0.010907194005785659
2016-07-10,2161.7,2131.7,2169.1,2131.7,"1,49%",0.017544682647652188
2016-07-17,2175.0,2162.0,2175.6,2159.0,"0,62%",0.0029966345488912083
2016-07-24,2173.6,2173.7,2177.1,2159.1,"-0,06%",0.0006894649751791881
2016-07-31,2182.9,2173.2,2182.9,2147.6,"0,43%",0.002664094437554665
2016-08-07,2184.1,2183.8,2188.4,2172.0,"0,05%",0.0025195840395804137
2016-08-14,2183.9,2186.1,2193.8,2168.5,"-0,01%",0.00246755620544703
2016-08-21,2169.0,2181.6,2193.4,2160.4,"-0,68%",-0.00018233202662054637
2016-08-28,2180.0,2170.2,2184.9,2157.1,"0,51%",-0.0038752621500866002
2016-09-04,2127.8,2181.6,2187.9,2127.8,"-2,39%",0.0013730605519703953
2016-09-11,2139.2,2120.9,2163.3,2119.1,"0,54%",-0.011243658302481752
2016-09-18,2164.7,2144.0,2180.0,2135.9,"1,19%",0.007719687514445406
2016-09-25,2168.3,2158.5,2175.3,2141.6,"0,17%",-0.0021559633027522507
2016-10-02,2153.7,2164.3,2165.9,2144.0,"-0,67%",-0.004321243046936041
2016-10-09,2133.0,2160.4,2169.6,2114.7,"-0,96%",0.001708296781938179
2016-10-16,2141.2,2132.9,2148.4,2124.4,"0,38%",-0.00977138643067843
2016-10-23,2126.4,2148.5,2154.8,2119.4,"-0,69%",0.002978961087320764
2016-10-30,2085.2,2129.8,2133.2,2083.8,"-1,94%",-0.010024132170039168
2016-11-06,2164.4,2100.6,2182.3,2100.6,"3,80%",0.02301706356647304
2016-11-13,2181.9,2165.6,2189.9,2156.1,"0,81%",0.0034825642670577306
2016-11-20,2213.3,2186.4,2213.3,2186.4,"1,44%",0.010685419425544573
2016-11-27,2191.9,2210.2,2214.1,2187.4,"-0,97%",0.0003614512266749692
2016-12-04,2259.5,2200.7,2259.8,2200.0,"3,08%",0.020640440811164895
2016-12-11,2258.1,2258.8,2277.5,2248.4,"-0,06%",0.007832551553234701
2016-12-18,2263.8,2259.2,2272.6,2256.1,"0,25%",-0.002151481888035156
2016-12-25,2238.8,2266.2,2273.8,2233.6,"-1,10%",0.000528029569655919
2017-01-01,2277.0,2251.6,2282.1,2245.1,"1,71%",0.0036502770692232733
2017-01-08,2274.6,2273.6,2279.3,2254.2,"-0,11%",-0.0012269400990314594
2017-01-15,2271.3,2269.1,2277.0,2258.4,"-0,15%",-0.0010090817356206427
2017-01-22,2294.7,2267.8,2301.0,2257.0,"1,03%",0.010540184453228019
2017-01-29,2297.4,2286.0,2298.3,2267.2,"0,12%",-0.0011734028683180187
2017-02-05,2316.1,2294.3,2319.2,2285.4,"0,81%",0.009093677935865463
2017-02-12,2351.2,2321.7,2351.3,2321.4,"1,52%",0.013840979648154672
2017-02-19,2367.3,2354.9,2368.3,2352.9,"0,68%",0.007230042954960991
2017-02-26,2383.1,2365.2,2401.0,2359.0,"0,67%",0.0138073723768104
2017-03-05,2372.6,2375.2,2378.8,2354.5,"-0,44%",-0.00924614743856722
2017-03-12,2378.2,2371.6,2390.0,2358.2,"0,24%",0.004708256263662225
2017-03-19,2344.0,2378.2,2381.9,2335.7,"-1,44%",-0.0033891213389121155
2017-03-26,2362.7,2329.1,2370.4,2322.2,"0,80%",-0.004828078424786941
2017-04-02,2355.5,2362.3,2378.4,2344.7,"-0,30%",0.003374957813027324
2017-04-09,2328.9,2357.2,2366.4,2328.9,"-1,13%",-0.005045408678102881
2017-04-16,2348.7,2332.6,2361.4,2332.5,"0,85%",-0.002112914131169763
2017-04-23,2384.2,2370.3,2398.2,2369.2,"1,51%",0.015583975607690315
2017-04-30,2399.3,2388.5,2399.3,2379.8,"0,63%",0.00045867734133953064
2017-05-07,2390.9,2399.9,2403.9,2381.7,"-0,35%",0.0019172258575417267
2017-05-14,2381.7,2394.0,2405.8,2352.7,"-0,38%",0.000790382295436709
2017-05-21,2415.8,2387.2,2418.7,2386.9,"1,43%",0.005362041732479783
2017-05-28,2439.1,2411.7,2440.2,2403.6,"0,96%",0.008889072642328522
2017-06-04,2431.8,2437.8,2446.2,2415.7,"-0,30%",0.002458814851241664
2017-06-11,2433.2,2425.9,2443.8,2418.5,"0,06%",-0.0009811135638948532
2017-06-18,2438.3,2442.6,2453.8,2430.7,"0,21%",0.00409198788771592
2017-06-25,2423.4,2443.3,2450.4,2405.7,"-0,61%",-0.001385605998858952
2017-07-02,2425.2,2431.4,2439.2,2407.7,"0,07%",-0.004570682337577625
2017-07-09,2459.3,2424.5,2463.5,2412.8,"1,41%",0.009962282715644477
2017-07-16,2472.5,2459.5,2477.6,2450.3,"0,54%",0.0057235640349095895
2017-07-23,2472.1,2472.0,2484.0,2459.9,"-0,02%",0.0025831449790119088
2017-07-30,2476.8,2475.9,2480.4,2466.5,"0,19%",-0.0014492753623187582
2017-08-06,2441.3,2477.1,2490.9,2437.8,"-1,43%",0.004233188195452264
2017-08-13,2425.6,2455.0,2474.9,2420.7,"-0,64%",-0.006423381107230286
2017-08-20,2443.1,2425.5,2454.8,2417.3,"0,72%",-0.008121540264253047
2017-08-27,2476.6,2447.3,2480.4,2428.2,"1,37%",0.010428548150562156
2017-09-03,2461.4,2470.3,2472.0,2446.6,"-0,61%",-0.0033865505563619447
2017-09-10,2500.2,2474.5,2500.2,2474.5,"1,58%",0.011407766990291224
2017-09-17,2502.2,2502.5,2508.8,2496.5,"0,08%",0.0034397248220143783
2017-09-24,2519.4,2499.4,2519.4,2488.0,"0,69%",0.004225127551020336
2017-10-01,2549.3,2521.2,2552.5,2520.4,"1,19%",0.01313804874176383
2017-10-08,2553.2,2551.4,2557.7,2541.6,"0,15%",0.002037218413320163
2017-10-15,2575.2,2555.6,2575.4,2547.9,"0,86%",0.00692027993900779
2017-10-22,2581.1,2578.1,2583.0,2544.0,"0,23%",0.0029509979032382727
2017-10-29,2587.8,2577.8,2588.4,2566.2,"0,26%",0.002090592334494712
2017-11-05,2582.3,2587.5,2597.0,2566.3,"-0,21%",0.0033225158399010635
2017-11-12,2578.8,2576.5,2590.1,2557.4,"-0,14%",-0.0026569118213323195
2017-11-19,2602.4,2579.5,2604.2,2578.2,"0,92%",0.005443805258484202
2017-11-26,2642.2,2602.7,2657.7,2598.9,"1,53%",0.020543737040165988
2017-12-03,2651.5,2657.2,2665.2,2624.8,"0,35%",0.002821988937803388
2017-12-10,2675.8,2652.2,2679.6,2651.5,"0,92%",0.005402971634398845
2017-12-17,2683.3,2685.9,2695.0,2676.1,"0,28%",0.005747126436781658
2017-12-24,2673.6,2679.1,2692.1,2673.6,"-0,36%",-0.0010760667903525478
2017-12-31,2743.2,2683.7,2743.4,2682.4,"2,60%",0.01905575572972773
2018-01-07,2786.2,2742.7,2787.8,2736.1,"1,57%",0.01618429685791356
2018-01-14,2810.3,2799.0,2810.3,2768.6,"0,86%",0.008070880264007485
2018-01-21,2872.9,2809.2,2872.9,2808.1,"2,23%",0.0222752019357364
2018-01-28,2762.1,2867.2,2870.6,2760.0,"-3,86%",-0.0008005847749661399
2018-02-04,2619.6,2741.1,2763.4,2532.7,"-5,16%",-0.03734410924545384
2018-02-11,2732.2,2636.8,2754.4,2622.4,"4,30%",-0.0032568574943909745
2018-02-18,2747.3,2723.0,2747.8,2697.8,"0,55%",-0.0023961661341852514
2018-02-25,2691.2,2757.4,2789.2,2647.3,"-2,04%",0.01506659873353211
2018-03-04,2786.6,2681.1,2786.6,2675.8,"3,54%",-0.0009321669295855317
2018-03-11,2752.0,2790.5,2801.9,2741.5,"-1,24%",0.005490561975166841
2018-03-18,2588.3,2741.4,2741.4,2585.9,"-5,95%",-0.02159249080980763
2018-03-25,2640.9,2619.3,2674.8,2593.1,"2,03%",-0.024294156270518674
2018-04-01,2604.5,2633.4,2672.1,2553.8,"-1,38%",-0.0010094212651414747
2018-04-08,2656.3,2617.2,2680.3,2610.8,"1,99%",0.00306874742711738
2018-04-15,2670.1,2670.1,2717.5,2660.6,"0,52%",0.013879043390665258
2018-04-22,2669.9,2675.4,2683.6,2612.7,"-0,01%",-0.012474701011959577
2018-04-29,2663.4,2675.1,2682.9,2594.6,"-0,24%",-0.0002608436428677141
2018-05-06,2727.7,2669.4,2732.9,2655.2,"2,41%",0.018636550001863705
2018-05-13,2713.0,2733.4,2742.1,2701.9,"-0,54%",0.0033663873540925593
2018-05-20,2721.3,2725.9,2742.2,2707.4,"0,31%",3.646840013127317e-05
2018-05-27,2734.6,2705.1,2736.9,2676.8,"0,49%",-0.0019327547224854413
2018-06-03,2779.0,2741.7,2779.9,2739.5,"1,62%",0.015711206109101594
2018-06-10,2779.7,2780.2,2791.5,2761.7,"0,03%",0.004172811971653534
2018-06-17,2754.9,2765.8,2775.0,2743.2,"-0,89%",-0.00591080064481464
2018-06-24,2718.4,2742.9,2746.1,2692.0,"-1,32%",-0.010414414414414486
2018-07-01,2759.8,2704.9,2764.4,2698.9,"1,52%",0.006663996212810996
2018-07-08,2801.3,2768.5,2804.5,2768.5,"1,50%",0.014505860222833178
2018-07-15,2801.8,2801.4,2816.8,2789.2,"0,02%",0.0043858085220183085
2018-07-22,2818.8,2799.2,2848.0,2795.1,"0,61%",0.011076398750355043
2018-07-29,2840.3,2819.0,2840.4,2796.3,"0,76%",-0.002668539325842656
2018-08-05,2833.3,2840.3,2863.4,2825.8,"-0,25%",0.008097451063230565
2018-08-12,2850.1,2835.5,2855.6,2802.5,"0,59%",-0.0027240343647413345
2018-08-19,2874.7,2853.9,2876.2,2850.6,"0,86%",0.007213895503571877
2018-08-26,2901.5,2884.7,2916.5,2884.7,"0,93%",0.014011543008135785
2018-09-02,2871.7,2897.0,2900.2,2864.1,"-1,03%",-0.005588890793759682
2018-09-09,2905.0,2881.4,2908.3,2866.8,"1,16%",0.0027929108337356734
2018-09-16,2929.7,2903.8,2940.9,2886.2,"0,85%",0.011209297527765338
2018-09-23,2914.0,2921.8,2931.2,2903.3,"-0,54%",-0.0032983100411440036
2018-09-30,2885.6,2926.3,2939.9,2869.3,"-0,97%",0.0029680676855896593
2018-10-07,2767.1,2877.5,2894.8,2710.5,"-4,11%",-0.015340657845504868
2018-10-14,2767.8,2763.8,2816.9,2749.0,"0,03%",-0.026910321956611916
